Cleaned_Review,Sentiment
best private college maharashtra campus placement next level get chance blindly take admission wont regret p unless aiming coep college besttt,2
one best college maharashtra great placement,2
good bachelor college computer entc recently infrastructural change,2
pune institute computer technology private unaided engineering college located dhankawadi pune india established society computer technology research sctr nice college computer engineering im study hear student placement goodso good college,2
one best collage pune computer e tc education job placement,2
faculty member soft spoken administrative staff rude admission dynamic spot round eventhough extended till pm government college closed admission process pm injustice deserving student question student cancel admission vacant seat filled college get seat,2
compared engg college pune pict among renowned college comp entc department though college small campus girl boy hostelsobviously different building u belong mit coep pccoe etc u definitely feel place small,0
computer college struggle wifi connection dirty washroom engaging academic,0
absolutely beautiful place strict also cant enter without id card per experience enjoy delicious food outside college last importantly best college pune coep,2
doubt one amazing college computer science electronics department c entc produce amazing engineer amazing entrepreneur equipped appropriate amenity physically challenged individual library sink college definitely one best pune,2
batch small college campus great supportive senior staff boy hostel average girl hostel say decent mess try time horrible experience seems improved youll love shop front need met stationary fastfoody keep control take care health review final day lady teachersit freaking bos around mess small mistake frustrate reason like checking teaching ofc flaw end day pict rethink treat student ill say learn business sale marketing whats going world world pict small enjoy event party talk senior teacher diligentsmart awesome choose pick spend time make friendship break form new one great college life know college wont create youll good one,2
wont recommend college respectful opinion college jail wherein student faculty need gatepasses go unlike college around open learning atmosphere may occur industry exposure occurs student taken department see type engineering industry admission department customer service parent poor absence parking space facility give feeling lack infrastructure student treated well medical help facility campus need present emergency psychological counsellor student present first year engineer workshop pathetic decent playtime shown timetable rarely ever see college practice sport dance dramatics therefore overall development student possibly absent little time effort displayed faculty never spend time slow learner nobody answer anyway child creative book worm higher iq asks question logically sound choose institution rarely see punekars taking admission,2
admission criterion clear website proper lead college rep corruption clear rep provide guideline,2
best college engineering study,2
well known engineering institute pune computer science information technology electronic telecommunication branch also shift teaching college play basketball volleyball table tennis respective court,1
like college education nice develop professional engineer engineer teaching staff good perfect knowledge teaching subject college field available b tech entc computer strictly rule like wheeler without helmet enter college also college id compulsory gate entry,2
came inquiry regarding admission computer engineering process centralise online,1
good environment greenery around yes college xampus small thats shouldnt area concern academic infrastructure good found upto mark,2
one best institute ever visited proud pictian,2
awesome collegein puneexcellent placement opportunity many company like morgan stanley nvidia etc visit give excellent package internship opportunity great average package given pict student always much collegeeven coepbest computerit even extc,2
good staffgood studentsnice facilitiesstrong placement recordthis college produced talent academic domain also domain like art etccollege support art circle purushottam karandakrobocon etcit one best college pune maharashtraindia also asia,2
best college among private college maharashtra iits one thing best college placement staff okay okay strictness level tremendous cant even imagine,2
best college maharashtra comp science iit excellent placement equal top level nit student serious study need go people looking forward easy casual college life may taxing experience,2
actually came pict college project competition dont good experience college win nd prize project competition distributes winner trophy every one st one also get winner trophy nd also winner trophy printed one lakh rupee prize winner prize distribution time announce year agricultural theme project fit theme project dont much potential win price actually give first prize college pict organized totally fake competition organization bad communication teacher n coordinator bad even dont know prize money time prize distribution day still dont receive prize money college college good college campus big well organized quite strict rule u want enter college campus u need id without id u cant come college college full placement cse student entc branch also good placement oriented company core company less come college food campus canteen good outside campus get verity foot food chain front college,2
good college computer entc engg teacher excellent placement good best college iits coep punehostel premise college boy girlsfood also good,2
premium institute computer science,1
pune institute computer technology private unaided engineering college located dhankawadi pune india established society computer technology research sctr offer degree information technology computer engineering electronics telecommunication engineering,1
best college education actually want study want good placementsthis college best sppu one bt tho enjoy college life maximum bad themi aint saying worst,2
visited nursery really good place plant lover sell plant also need carry cash dont digital payment yet huge nursery could see half part today lunch time started nice place,2
first college pune introduce computer science department college campus small quality education excellent,2
really nice collegethere lot job opportunitiesthere bit tough life etc finally get job end college life every thing becomes good,2
computer engineering come first rank nice campus infrastructure wide ventilated classroom big conference room best library considered every basic need student best teaching faculty lab practice explore new thing internet give placementmany mnc start company get student college offer good salary computer department success story famous pune university provide internship alsowhich live project company nice opportunity like workshop leading company event computer field embedded system course competition study many thing consider sport facility basketball court table tennis free wifi student cantine facility hostel limited seat recommend college,2
best college engineering offer engineering course great placement support professor highly qualified highly recommended,2
worst management got competition st position got amount winning money,0
pict looking college yes good way best computer college pune university actually st ranked computer college university crowd location awesome problem alot people specially auto wala know college bharti vidyapeeth back gate college dont know pict college name want go college simple said bharti back gate college auto wala drop pict thanks reading,2
best college really want study entc student must say college teach much fed book assignment practicals definitely kill desire studiesexpt nerd,2
one top engineering college maharashtra campus little small performance good,2
excellent college matter department definitely enjoy acadamics art circle event talent fun everything,2
want study computer science wont find good college thisonly college campus small otherwise placement college highlast year highest package crore,2
great institution computer science education event impetus concept one best state,2
im student computer engineering pict best college acquiring knowledgen well known placement,2
small campus one among best state level engineering college maharashtra placement,2
one best engineering college computer green clean campus,2
college great place study enjoy college good company,2
pollution free area peacfull areasmall one best top engineering college pune,2
top engineering college pune,2
college campus one best place study college staff awesome precious,2
small campus great place overrated chhole bhature good great,2
campus great staff awesome along technical event held credenz get held dont know isthen surely dont exist,2
small campus good academic maximum campus placement compared bvp check,2
popular college computer science,2
good place graduation college strict follow rule institute,2
good place learn placement better college though,2
sctrs pune institute computer technology,1
one top university college pune,2
friend collegeone best college pune come computer engineering information technology,2
best clg comp,2
excellent college engineering student huge package,2
one best college pune computer engg rank topamong college,2
one best college engineering,2
everyone showing busy schedule time discus parent hate personality staff admin,0
nice college area small good,2
awesomefor student like study n dont hav interest dancing gathering etc,1
best college computer science information technology engineering college strict,2
best college pune coep computer branch,2
nice infrastructure beside bvp deemeduni good staff among top college pune,2
one best engineering college pune india,2
best college computer engineering pune,2
best campus n college till amongst visited,2
amazing campus excellent navigational direction staff helpful,2
best college aka school computer engineering studying,2
premier institute engineering famous top engineering talent,2
teaching good campus suck,2
one best college pune great percentage placement knowledge,2
place amazing student youngster like explore variety food,2
diver charge extra payment location selected time booking payment shown time booking,1
one top engineering college pune,2
need bigger campus,1
sport facility good placement good environment study average teacher,2
popularly called g building pict contains auditorium building fe student,2
college placement otherwise act school,1
one tell university prove diploma course computer science std th,1
sufficient infrastructure although miss football ground placement opportunity tremendous ton high class company visit year hostel clean spacious mess quality average faculty data analytics computer networking best could get people ample scholarship opportunity need one crowd highly energetic studious innovative academic year broke record placement activity summoning company almost double number compared previous year average package truly excellent institution grow academically issue maintain attendance semester hard maintain,2
one best college pune engineering student,2
best food place could find around area,2
good engineering college campus placement,2
great college first open comp science branch city,2
small campus quality education prime location,0
alloted today feel good lookig overall college,2
good institute student seeking career c,2
boring,0
one best engineering college maharashtra,2
best college pune term placement,2
great engineering college pune,2
please enroll college would love see suffer,2
best college engineering computer science,2
admission cell people available unable know solution query,0
important college itns,2
good college entc comp nd,2
good college good placement rank pune,2
one best educational institution computer information technology electronics telecommunication engineering study,2
place best education pune maharashtra also,2
worst college pune cityits school actually,0
great college computer engineering,2
worst campusit small like small school,0
awesome college studying,2
college provide hostel,1
best college really want study entc student must say college teach much fed book assignment practicals definitely kill desire studiesexpt nerd,2
pict located dhankawadi neighbouring bharti vidyapeeth college private college csitentc engineering currently autonomous college excellent placement opportunity company love visit pict campus teacher super cool great expertise thing lot protocol u follow event taking place awesome best event inc overall best college pune,2
superb college bad college life excellent placement,2
good college best programmer best placement best environment best management good infrastructure,2
awesome campus good,2
one best engg college maharashtra,2
required facility,1
friend collegeone best college pune come computer engineering information technology,2
great,2
entc perspective first year awesome well known professor syllabus static becomes stressful also little space recreation placement good two branch worst third hardly entc core company visit campus recruitment many professor good knowledge subject really encourage student research go higher education handful mental frustration respect student source discouragement pict make basic understanding electronics telecommunication clear year pict definitely prepare master science degree ahed planning m pict best college thinking setting job electronics telecommunication student end studying gate flipflops working day night get first class year end c java programming stuff make sense coming entc make plan advance want pict prepare master degree,2
product institution great please give contact shekher reddy,2
x student college passed also agree comment given student saying expectation student like attendence every thing perfect want let tell college teaching quality expect student without proper coaching seems proper staff teacher teach give example professor dr gurjar teacher u fortran applied physic som never taught subject class maximum attedence class digit ie max student viva failing student giving reason attendence class never thought student dont come class lectur actually fault seems environment till professor like uday joshi sarang joshi putting last date submission lab assignment board asked difficulty guiding guide guide student teacher mastery subject na dont know given phd sarang joshi person must big donkey sarang joshi still professor pict time people bv calling college pict people continuous trouble true teahers college glad trouble student rather teachingguiding dont knowledge teach sachin potdar x student,2
one best engineering college pune,2
best education worst hostelfoodliving,1
institute equipped well trained staff also ambience pretty,2
good place nerdasses geeksu also better,2
teacher purposely harrass student,1
good college nerd geek,2
brilliant course selection great lecture,2
placement good college,2
college pretty good went event promotion teacher staff rude theu cooperative student nerd life attending lecture play area,2
parking copration staff,1
clg,1
great thanks,2
pict mba displaced building building used department applied science pict mainly deal related first year engineering fe student pict building may please renamed gmap pict h block applied science department fe,2
great college good crowd prime area,2
good institute call join,2
clg n computer technology,1
good reputed college computer branch,2
institute excellent quality education,2
,1
good,2
amazing college,2
excellent education field software,2
good,2
best computer engg,2
good institute,2
best engineering institute pune,2
best college pune,2
best college placement,2
good clg,2
best college,2
nice,2
good college,2
happening crowd area,1
nt bad clgkk,0
good college pune,2
good,2
college campus small residential area,0
behind bharati vidyapeeth campus,0
best camp good one,2
worst thought,0
friendly crowd,2
good coding environment,2
love,2
good place learning,2
special computer science department,2
nice,2
,1
best field pune,2
good,2
awesome,2
nice teaching technique,2
amazing,2
best college,2
good campus,2
nice environment,2
good institute,2
great college,2
awsumfor com sci,1
branded college,1
college,1
awesome college,2
great place,2
nice college,2
crap college,0
nice,2
good college focussing study willing competitive environment,2
,1
clg ka area,1
chota packet bada dhamaka,1
iit dhankawadi,1
एकलसट,1
mito,1
shailesh aheran bahubale,1
अचछ institute ह,1
लय भर कलज आह,1
