Name,Review,Date,Unnamed: 3,Cleaned_Review
Mahesh Jarhad,"Remarks:
 
 College is very initiative and enthusiastic in Computer technology and researches. Negative remark is that their schedule is very hectic and provides less holidays compare to other college and universities.",2015-11-19,CollegeDuniya,remark college initiative enthusiastic computer technology research negative remark schedule hectic provides less holiday compare college university
Aditya Kangune,"Remarks:
 
 Uhh. sorry to say but our college has really small campus. Nevertheless it doesn't matter.But still the problem of sports grounds is an issue.We play badminton, cricket, football, basketball on the same ground.",2015-11-15,CollegeDuniya,remark uhh sorry say college really small campus nevertheless doesnt matterbut still problem sport ground issuewe play badminton cricket football basketball ground
Vishwatej Harer,"Remarks:
 
 Our college focuses more on academics. It follows the university strictly. 75% attendance is compulsory and verified after every month. Our placements are best in Maharashtra among all private engineering colleges.",2015-11-15,CollegeDuniya,remark college focus academic follows university strictly attendance compulsory verified every month placement best maharashtra among private engineering college
Abhijeet Mahajan,"Remarks:
 
 College is quite nice but it should have been bigger than present. The college ground os quite small and have only basket ball and table tennis court but there should be one big ground where students can jog and play cricket,football etc.",2015-11-14,CollegeDuniya,remark college quite nice bigger present college ground o quite small basket ball table tennis court one big ground student jog play cricketfootball etc
Shameem Ajare,"Remarks:
 
 The best thing about PICT is that no matter what your interests are, there's always a place for you. There are photographers, writers, singers, actors, graphic designers, programmers, all in one campus. You get plenty of opportunities to showcase your talent. Whenever you need any advice, there are seniors, and teachers who are always ready to help you.",2015-11-08,CollegeDuniya,remark best thing pict matter interest there always place photographer writer singer actor graphic designer programmer one campus get plenty opportunity showcase talent whenever need advice senior teacher always ready help
Shubham korde,"Remarks:
 
 Positive remarks are placement are awesome teaching faculty is great to teach and then very supportive college about project help and everything related that and then teachers are supportive too for everything they have in their hand",2015-11-05,CollegeDuniya,remark positive remark placement awesome teaching faculty great teach supportive college project help everything related teacher supportive everything hand
Atharva Nitin Savdekar,"Remarks:
 
 College is a bit strict but job placements are unmatchable. You need to maintain the minimum attendance criteria in this College. You need to be good in academics as well. If you fail in internal examination you need to write extra assignments.",2015-09-20,CollegeDuniya,remark college bit strict job placement unmatchable need maintain minimum attendance criterion college need good academic well fail internal examination need write extra assignment
Bhagyashri Lohar,"Remarks:
 
 The college is good in placement, management is good but you need to keep your attendance above 80,85%",2020-04-09,CollegeDuniya,remark college good placement management good need keep attendance
Chaitanya jitendra uttarwar,"Remarks:
 
 Positive remark is that placement are wonderful and all the teachers are well qualified teachers. There's no question about ragging in our college. Negative remarks is that the college campus is small.",2020-04-01,CollegeDuniya,remark positive remark placement wonderful teacher well qualified teacher there question ragging college negative remark college campus small
Prathamesh Rathi,"Remarks:
 
 The campus is bit small and boring. Otherwise it is one of the best colleges in India comparing to iits and nits. It tops in the ranking of top colleges. The placement scenario here makes the child to opt for the college.",2020-03-26,CollegeDuniya,remark campus bit small boring otherwise one best college india comparing iits nit top ranking top college placement scenario make child opt college
Navin Bhandari,"Remarks:
 
 Since I had joined college depending on that I would remark it as neutral. Because definitely its not like that what I had dream of. But though some things are missing and something are compensating it.",2020-03-25,CollegeDuniya,remark since joined college depending would remark neutral definitely like dream though thing missing something compensating
Onkar Deshpande,"Remarks:
 
 College is quite strict in its curriculum for first and second year students. Students have to maintain good score and attendance in First year. But it's worth for it's good placements and teaching. The competition in here is very good.",2020-03-24,CollegeDuniya,remark college quite strict curriculum first second year student student maintain good score attendance first year worth good placement teaching competition good
Mahesh Somani,"Remarks:
 
 I can honestly say that college is too good for placement offers. But if you want to have fun only then this is not your place. You will get everything in proportion if you get in PICT. PICT don't have any sports, Gym facilities. Also College campus won't impress you at all.",2020-03-16,CollegeDuniya,remark honestly say college good placement offer want fun place get everything proportion get pict pict dont sport gym facility also college campus wont impress
Siddhesh Tundulwar,"Remarks:
 
 Pros - Academic balance is good, Placements are best, Faculty is good, Labs are Good, Large space in central Library, Large space for parking, Best Sports events are celebrated, co-operative staff. Cons - Infrastructure not good, Less space for Hostels, Less support for cultural fest.",2020-03-03,CollegeDuniya,remark pro academic balance good placement best faculty good lab good large space central library large space parking best sport event celebrated cooperative staff con infrastructure good less space hostel less support cultural fest
Karan Boonlia,"Remarks:
 
 PICT is a pretty good college and it depends upon the students to use their time wisely and create a future for themselves.",2020-03-01,CollegeDuniya,remark pict pretty good college depends upon student use time wisely create future
Pratik,"Remarks:
 
 Pros - 1. Good College placements- lots of MNC's with good package visits pict Cons:- 1. College campus :- College campus is so small that it has only one small volleyball ground and less parking space",2020-02-26,CollegeDuniya,remark pro good college placement lot mncs good package visit pict con college campus college campus small one small volleyball ground less parking space
midhun nair,"Remarks:
 
 Placements are very good in PICT, due alumni who where placed in company have work very well there. Many famous company's come to college for placements like Google, Microsoft, Morgan Stanley , NVIDIA, Rakutan etc offering from 8 to30 lac per annul.",2020-02-04,CollegeDuniya,remark placement good pict due alumnus placed company work well many famous company come college placement like google microsoft morgan stanley nvidia rakutan etc offering lac per annul
Amit,"Remarks:
 
 The college has good placements but the thing is college is too strict. The attendance is so compulsory that we get tired sometimes to maintain this 75% attendance. But the also troubles the students between 75 to 80 attendance student.",2020-02-04,CollegeDuniya,remark college good placement thing college strict attendance compulsory get tired sometimes maintain attendance also trouble student attendance student
Amartya Pedge,"Remarks:
 
 If you want a chill life don't think of this college at all.But if you want placements n all then this is the right place but you have to study all of the time here and do numerous assignments on time .I suggest you not to take admission in this college.This is very strict college.You have to wear identity card to enter the college.",2020-02-02,CollegeDuniya,remark want chill life dont think college allbut want placement n right place study time numerous assignment time suggest take admission collegethis strict collegeyou wear identity card enter college
Pranav Kurkure,"Admission:
 
 I got admission against CAP round held by the authority. I got admission in another local college which I didn't like at all. But after all I got admission in my dream college due to against CAP round held by college.",2020-01-05,CollegeDuniya,admission got admission cap round held authority got admission another local college didnt like got admission dream college due cap round held college
Suraj Ade,"Remarks:
 
 Placements are awesome. Faculty is awesome. There are many opportunities in all the areas of interest. But management is not that good. I will rate them 4 out of 10. And rest are 8 out of 10. That's it.",2019-12-04,CollegeDuniya,remark placement awesome faculty awesome many opportunity area interest management good rate rest thats
Ashish,"Remarks:
 
 Yes our college can seem a bit strict but it eventually helps us in our college life and hence we get in routine of it and our college also gets strict for attendance so you have to attend classes and it helps finally in practicals and all. It's overall a good college.",2019-11-28,CollegeDuniya,remark yes college seem bit strict eventually help u college life hence get routine college also get strict attendance attend class help finally practicals overall good college
Sonali Gour,"Remarks:
 
 One of the top colleges if you want to pursue Computer Engineering in Pune after COEP. The college is very strict and disciplined so mostly it is like reliving school days. The campus isnt that big so dont have very high expectations",2019-10-17,CollegeDuniya,remark one top college want pursue computer engineering pune coep college strict disciplined mostly like reliving school day campus isnt big dont high expectation
Abhi,"Remarks:
 
 Their is no negative comment in college.But it lacks at some non technical and sports.The college is very strict . Placements are good as compared to other college in the university.Faculty and structure is also good.",2019-08-08,CollegeDuniya,remark negative comment collegebut lack non technical sportsthe college strict placement good compared college universityfaculty structure also good
Shubham,"Remarks:
 
 The college is good in many aspects like placements and infrastructure but campus is small but college has only 3 branches CS , IT and E&TC also it is one of the top engineering college in state. The students and environment is good.",2019-07-24,CollegeDuniya,remark college good many aspect like placement infrastructure campus small college branch c etc also one top engineering college state student environment good
Dinesh,"Remarks:
 
 Over-all the college is very good if you want to get placed in MNC and all plus you will be strict as the routine is very strict here.So before here you should be punctual or you would not be able to survive here and the environment is very good if u are a bright student who is very punctual to his work plus you will get a great job.",2019-07-21,CollegeDuniya,remark overall college good want get placed mnc plus strict routine strict hereso punctual would able survive environment good u bright student punctual work plus get great job
Sarang Marotrao Akolkar,"Remarks:
 
 College is very very strict for your attendance and academics and i'm repeating. They try to put u always busy in some non sense stuffs (assignments).U dont think about college life in PICT it is very different from other colleges.Its like PICT School and they will tell u this on very first day. Positive's are u eill definitely gets placed in good software companies with better packages.Only Software Companies visit the college there only 3 to 4 core companies for ENTC are available but no need to worry about because all the students are allowed to sit for software companies and u get placed easily.",2019-07-13,CollegeDuniya,remark college strict attendance academic im repeating try put u always busy non sense stuff assignmentsu dont think college life pict different collegesits like pict school tell u first day positive u eill definitely get placed good software company better packagesonly software company visit college core company entc available need worry student allowed sit software company u get placed easily
Rupesh Kailas Mali,"Remarks:
 
 positive thing is the placements. but negative thing is that there is no campus life.Life becomes frustrating.There is no enjoyment.You will not feel to come and attend the college.Also 75% attendance is compulsory.There is no playground to play outdoor games other than basketball amd volleyball.",2019-07-12,CollegeDuniya,remark positive thing placement negative thing campus lifelife becomes frustratingthere enjoymentyou feel come attend collegealso attendance compulsorythere playground play outdoor game basketball amd volleyball
Ashish Kshirsagar,"Remarks:
 
 The most negative thing about our college is it is bounded by the SPPU norms and thus it cannot do what is beneficial to students knowing that would help them. The most positive thing about our college is it is very strict and disciplined and it creates a positive environment among the students and help them build a great career.",2019-07-12,CollegeDuniya,remark negative thing college bounded sppu norm thus beneficial student knowing would help positive thing college strict disciplined creates positive environment among student help build great career
Ankit Rathi,"Remarks:
 
 Actually, this college in strict this is the most strict college in Pune. And this is very small the playground is very small apart from that the placement is very very good excellent. The hostel of the college is not good at all.",2019-06-21,CollegeDuniya,remark actually college strict strict college pune small playground small apart placement good excellent hostel college good
Priyanka,"Remarks:
 
 I didn't find any bad about college.you will learn here discipline and hard work.strictness is strictly maintained here.good friend circle and to get chance in participate in lot of activities",2018-11-21,CollegeDuniya,remark didnt find bad collegeyou learn discipline hard workstrictness strictly maintained heregood friend circle get chance participate lot activity
Anurag Pandey,"Remarks:
 
 The college is small but great. The placements and staff over here are great but there is small problem of attendance . You need to strictly keep your attendance above over 75% both in theory and practicals . So that's a little bummer. But overall I would suggest that it is the best college in Pune for engineering.",2018-05-12,CollegeDuniya,remark college small great placement staff great small problem attendance need strictly keep attendance theory practicals thats little bummer overall would suggest best college pune engineering
Nimbalkar Snehal Dipak,"Remarks:
 
 My overall experience in my college is best i am glad that I chose this college,whatever the improvements in me now is just because of the competitive culture in my college ,if you are very sincere about your academics and mainly interested in engineering then the college is best for that.",2018-01-19,CollegeDuniya,remark overall experience college best glad chose collegewhatever improvement competitive culture college sincere academic mainly interested engineering college best
Chaudhari Swapnil Suresh,"Remarks:
 
 College is specialised for Computer, IT and E&tc branch.Other branches are not in this college. College overall is very good. Infrastructure is not good and small campus however college placement and education is very good.",2018-01-08,CollegeDuniya,remark college specialised computer etc branchother branch college college overall good infrastructure good small campus however college placement education good
Snehal Jaywant Ghadling,"Remarks:
 
 When I got this college for the 2 nd year that time I am confused any mistake happen from me by joining this college but when I attend the lecture and Practicals at that time I realized I not done any mistake Clg facility and teaching methodology very best. Good that I want to highlight. My overall experience in campus is very good.",2017-12-30,CollegeDuniya,remark got college nd year time confused mistake happen joining college attend lecture practicals time realized done mistake clg facility teaching methodology best good want highlight overall experience campus good
Mahesh Badrinarayan Somani,"Remarks:
 
 The college n college fds company at its best level. Approximately 80-85% placement rate is followed is Pict.Entc branch follow most placement about 84% com and IT branches also have placement ratio of 80-84%. As the placement in is more still students are not able to get high salary job.",2017-11-16,CollegeDuniya,remark college n college fds company best level approximately placement rate followed pictentc branch follow placement com branch also placement ratio placement still student able get high salary job
Harshit Malpani,"Remarks:
 
 Teachers are well qualified and experienced. Student quality is very good. All the labs are very well equipped. Library is very good. Campus is a little-bit small. Canteen food is not that much good.",2017-11-14,CollegeDuniya,remark teacher well qualified experienced student quality good lab well equipped library good campus littlebit small canteen food much good
Saurabhmohrir,"Remarks:
 
 College is good for those who does not get CS in nit,Coep,Vjti and also want good package.You should not get into this college if you want to enjoy college life fully",2017-11-07,CollegeDuniya,remark college good get c nitcoepvjti also want good packageyou get college want enjoy college life fully
tushar,"Remarks:
 
 College is very good to explore the inner skills of the students so students will perform effectively.In this college all the staffs are very friendly with the student.",2017-11-04,CollegeDuniya,remark college good explore inner skill student student perform effectivelyin college staff friendly student
Chetan,"Remarks:
 
 Overall college is very exellent to build our thinking on to the board .so staffs always gives their 100% to make you even better.",2017-11-04,CollegeDuniya,remark overall college exellent build thinking board staff always give make even better
Shubham,"Remarks:
 
 Its campus is not at all satisfactory . But teaching and academically it is best. Campus experience is quite good",2017-09-26,CollegeDuniya,remark campus satisfactory teaching academically best campus experience quite good
Vishal Omprakash Bajaj,"Remarks:
 
 The college campus is small.it is very Strict in where teachers expect you to attend each and every lecture.So this is not for those who want a college life.time management becomes extremely important.management is very active and takes extreme steps in regard to college quality and placements.Computer engineering is undoubtedly the best in pune and placements is good.Life is not so good.Anyway it is BRAIN WITHOUT BEAUTY.",2017-09-26,CollegeDuniya,remark college campus smallit strict teacher expect attend every lectureso want college lifetime management becomes extremely importantmanagement active take extreme step regard college quality placementscomputer engineering undoubtedly best pune placement goodlife goodanyway brain without beauty
Akshay Bhise,"Remarks:
 
 PICT is one of the best college from INDIA. It has a huge campus placement drive. campus area is small. Due to under university, college have to face some restriction.",2017-09-14,CollegeDuniya,remark pict one best college india huge campus placement drive campus area small due university college face restriction
Mathangi Krisnamurthi,"Entrance Preview:
 
 I got admission through AIEEE, this was my first choice of college in through the CAP process. My only two choices of courses being Computer Science and Information Technology, on getting Information technology at my college of choice, I was went ahead with the same. The admission process itself, since centralised was simple and easy without requiring too much time or extra visits to the college campus.",2017-01-03,CollegeDuniya,entrance preview got admission aieee first choice college cap process two choice course computer science information technology getting information technology college choice went ahead admission process since centralised simple easy without requiring much time extra visit college campus
Sanved Joshi,"Entrance Preview:
 
 I hot admission based on my MH CET score of 160. This was the best college I could get into. Although I could get into colleges like COEP and VJTI for branches like production, I opted for mainstream branch of IT and because of shear history of PICT.",2016-12-21,CollegeDuniya,entrance preview hot admission based mh cet score best college could get although could get college like coep vjti branch like production opted mainstream branch shear history pict
Evleensingh Thakral,"Entrance Preview:
 
 JEE, BITSAT, VITEEE, LPU, MH-CET, PICT is the leading college in the maharashtra state for IT, CS and ENTC related engineering courses.",2016-11-30,CollegeDuniya,entrance preview jee bitsat viteee lpu mhcet pict leading college maharashtra state c entc related engineering course
akash bais,"Entrance Preview:
 
 I opted for almost all the competitive exams and had a fair enough score, but I scored very less in the jee mains, which was my main aim. I had good score in MHCET and was able to get admitted in reputed colleges in India but PICT was the best for electronics and telecommunications and it the placements there were outstandingly good.",2016-11-03,CollegeDuniya,entrance preview opted almost competitive exam fair enough score scored less jee main main aim good score mhcet able get admitted reputed college india pict best electronics telecommunication placement outstandingly good
Vinayak Tejankar,"Remarks:
 
 College is pretty good if you can suffice with less materialistic facilities. It is really good for studies and a great college life.",2016-10-08,CollegeDuniya,remark college pretty good suffice less materialistic facility really good study great college life
Sagar Bhatewara,"Entrance Preview:
 
 MHT-CET 2008 Score : 184/200 The college is one of the best college for computer engineering in India. Different students from different part of India join the college and Placements are excellent.",2016-09-11,CollegeDuniya,entrance preview mhtcet score college one best college computer engineering india different student different part india join college placement excellent
saket,"Remarks:
 
 Good college, i like it, i study hard, got good placement.",2016-08-22,CollegeDuniya,remark good college like study hard got good placement
Dhanesh Bankar,"Entrance Preview:
 
 Actually I had applied with my diploma score. The PICT is one of best private college for Entc , IT and Computer engineering. They have best placement records.",2016-08-20,CollegeDuniya,entrance preview actually applied diploma score pict one best private college entc computer engineering best placement record
Harsh,"Remarks:
 
 Good remark about this college is that it is a excellent place for a computer geek.",2016-05-10,CollegeDuniya,remark good remark college excellent place computer geek
Shardul Samdurkar,"Remarks:
 
 The campus life is awesome, the college have it's own robocon team which stood fivth across the nation. There are alsa soft skills lecture and cocurricular lectures. The mess food is not up to the mark.",2016-01-06,CollegeDuniya,remark campus life awesome college robocon team stood fivth across nation alsa soft skill lecture cocurricular lecture mess food mark
Shardul Samdurkar,"Entrance Preview:
 
 JEE-Mains. I scored 100 i opted this college because it is the 2nd best college in Pune and 8th all over India in private colleges",2016-01-04,CollegeDuniya,entrance preview jeemains scored opted college nd best college pune th india private college
Shardul Samdurkar,"Entrance Preview:
 
 JEE-Mains I scored 100. I opted this college because it is the 2nd best college in Pune and 8th all over India in private colleges.",2016-01-03,CollegeDuniya,entrance preview jeemains scored opted college nd best college pune th india private college
Shardul Samdurkar,"Remarks:
 
 The campus life is awesome the college have it's own robocon team which stood fivth across the nation. There are alsa soft skills lecture and cocurricular lectures the mess food is not up to the mark.",2016-01-03,CollegeDuniya,remark campus life awesome college robocon team stood fivth across nation alsa soft skill lecture cocurricular lecture mess food mark
Ratnasagar Dongare,"Entrance Preview:
 
 MHT-CET-114. I could get a good engineering college near by locality from my hometown. Also I could weekly give visit to my hometown.Also the college is reputed college offering good placements.",2016-01-03,CollegeDuniya,entrance preview mhtcet could get good engineering college near locality hometown also could weekly give visit hometownalso college reputed college offering good placement
Tushar Rathi,"Entrance Preview:
 
 BE (IT) during my time we don't need to give any entrance examination. The 12th score and PCM (Physics, Chemistry and Maths) score used to be considered. This college is renowned and used to come at 2nd position for engineering course within Pune (1st position: COEP, Pune).",2015-12-06,CollegeDuniya,entrance preview time dont need give entrance examination th score pcm physic chemistry math score used considered college renowned used come nd position engineering course within pune st position coep pune
Piyush Rungta,"Entrance Preview:
 
 I took AIEEE. I loved writing code and this was the best college in Maharashtra. Hence, I took the decision of attending PICT.",2015-11-19,CollegeDuniya,entrance preview took aieee loved writing code best college maharashtra hence took decision attending pict
Sandesh Mutha,"Entrance Preview:
 
 I was selected in merit basis based on my diploma marks. Although I got the last seat I was happy and proud to be a part of the college. Students here are mostly through cet and IIT jee .",2015-11-15,CollegeDuniya,entrance preview selected merit basis based diploma mark although got last seat happy proud part college student mostly cet iit jee
Mannav V,"Remarks:
 
 The earlier years of management was very strict and had bit of attitude which was making student fear about the college teachers and senior staff members. Probably it was to maintain high standards of keeping college on top of the list in the state and re",2015-11-15,CollegeDuniya,remark earlier year management strict bit attitude making student fear college teacher senior staff member probably maintain high standard keeping college top list state
Pankaj Singh,"Entrance Preview:
 
 I gave JEE- MAINS for getting admission in this college. I got 134 marks in this examination. There are cap rounds where cutoff is decided and we get a college as per our marks.As this college is near my home and also it's a prestigious colleges, its the first college in Maharastra to have computer engineering course .",2015-11-14,CollegeDuniya,entrance preview gave jee main getting admission college got mark examination cap round cutoff decided get college per marksas college near home also prestigious college first college maharastra computer engineering course
Prasad Zaware,"Entrance Preview:
 
 I am a diploma student. So I had taken direct second year admission in this college. I scored 88.89? aggregate in my last year of diploma. And according to government cap round I got my admission here. Thus college is known for its strictness, discipline. I choose this particular college because of its placements only.",2015-11-08,CollegeDuniya,entrance preview diploma student taken direct second year admission college scored aggregate last year diploma according government cap round got admission thus college known strictness discipline choose particular college placement
Pranali Deshmukh,"Entrance Preview:
 
 MHCET 127 I wanted to take addmission in COEP which is top college in pune. But due to less marks I opted for PICT because I wanted to do Computer or IT engineering therefore I choose PICT.",2015-11-05,CollegeDuniya,entrance preview mhcet wanted take addmission coep top college pune due less mark opted pict wanted computer engineering therefore choose pict
Ayush Roongta,"Entrance Preview:
 
 JEE mains score 167, through management (though). One of Top 3 colleges under pune University and its known for ita computer courses.",2015-09-20,CollegeDuniya,entrance preview jee main score management though one top college pune university known ita computer course
Shreyash Tatia,"Entrance Preview:
 
 JEE Main , I heard About the reputation of this college plus the placement stats which brought me here at PICT.",2015-09-17,CollegeDuniya,entrance preview jee main heard reputation college plus placement stats brought pict
Adwait Nagarkar,"A fantastic environment for learning and personal development, featuring state-of-the-art amenities such as a well-equipped reading hall, security services, medical facilities, free WiFi, and separate hostels for both male and female students. The campus also boasts basketball and volleyball grounds, along with a table tennis hall. Additionally, it offers a rich array of technical clubs such as CSI, PASC, IEEE, and Robotics, complemented by non-technical clubs like the art circle and pictorial. The institution hosts exciting events like Pulzion, INC, and Addiction.",2024-05-10 00:00:00,Google Map,fantastic environment learning personal development featuring stateoftheart amenity wellequipped reading hall security service medical facility free wifi separate hostel male female student campus also boast basketball volleyball ground along table tennis hall additionally offer rich array technical club csi pasc ieee robotics complemented nontechnical club like art circle pictorial institution host exciting event like pulzion inc addiction
Rahul Shah,"The college is good in terms of teaching and placements.
 Campus is very small. Sports activities are limited.
 Also hostel facility inside the campus is limited to around 100. Boys and girls have separate hostel.
 Canteen is good",2023-06-16 00:00:00,Google Map,college good term teaching placement campus small sport activity limited also hostel facility inside campus limited around boy girl separate hostel canteen good
Varad Gorhe,Studied here from 2017 - 2021. One of the top colleges in Maharashtra. Excellent placement record.,2024-10-22,Google Map,studied one top college maharashtra excellent placement record
Shreyash Dhane,"Good academic faculties and lesser fee structure as compared to other private institutes .
 The campus is very small but the number of classrooms and labs are sufficient.
 There are only two playgrounds.",2020-02-11,Google Map,good academic faculty lesser fee structure compared private institute campus small number classroom lab sufficient two playground
Alkesh Ghorpade,"One of the best college in Pune. The campus is small but has amazing staff and teachers.
 Lot of exposure on tech side and campus placements are the best.",2021-12-06,Google Map,one best college pune campus small amazing staff teacher lot exposure tech side campus placement best
Rushil Palwe,"Great institute, great expertise in technical education. The college campus is small, but it is sufficient. The college only provides three branches, Computer Engineering, Information Technology and Electronics and Telecommunications, which makes it sufficient to accommodate in a smaller campus. Quality of education is great.",2017-09-08,Google Map,great institute great expertise technical education college campus small sufficient college provides three branch computer engineering information technology electronics telecommunication make sufficient accommodate smaller campus quality education great
AKSHAY PAITHANKAR,One of the Best college for computer engineering,2024-08-03,Google Map,one best college computer engineering
Priyanshu Mahukhaye,"Best Private college in Maharashtra
 Campus placements are next level
 If you get here by any chance, just blindly take the admission, you won't regret it.
 
 P.S. : unless you are aiming for COEP, this college is besttt",2022-11-17,Google Map,best private college maharashtra campus placement next level get chance blindly take admission wont regret p unless aiming coep college besttt
Shreyash Bukkawar,One of the best colleges in Maharashtra. Great placement,2024-12-08,Google Map,one best college maharashtra great placement
Arpit Khandelwal,"A good bachelors college for Computers, IT and ENTC. Recently there has been a few infrastructural changes.",2018-02-04,Google Map,good bachelor college computer entc recently infrastructural change
Ashok Gurjar,"Pune Institute of Computer Technology is a private unaided engineering college located in Dhankawadi, Pune, India. Established by the Society for Computer Technology and Research, SCTR in 1983. It's a nice College for Computer engineering and I'm not study there but i hear that there student placement are very good.so it's a very good college.",2018-08-21,Google Map,pune institute computer technology private unaided engineering college located dhankawadi pune india established society computer technology research sctr nice college computer engineering im study hear student placement goodso good college
Deelip Patil,"One best collage in Pune for Computer, E& TC, IT education and job placement.",2022-06-29,Google Map,one best collage pune computer e tc education job placement
Gurbachan Bava,"Faculty members are soft spoken but Administrative staff are very rude. Admission Dynamic Spot round eventhough extended till 7.30 pm by government, college had closed admission process at 6.00 pm on 25.08.23. Injustice to deserving students. The question here is if any student cancels admission, how will that vacant seat be filled by college? Who will get that seat??",2023-08-26,Google Map,faculty member soft spoken administrative staff rude admission dynamic spot round eventhough extended till pm government college closed admission process pm injustice deserving student question student cancel admission vacant seat filled college get seat
Chaitali Agarwal,"Compared to other engg Colleges in Pune... pict is among the renowned colleges for comp, it, and entc departments.... though the college is small but it has on campus girls and boys hostels(obviously in different buildings) if u have been to or belong to mit, coep or pccoe or etc u definitely feel this place is too small",2018-04-16,Google Map,compared engg college pune pict among renowned college comp entc department though college small campus girl boy hostelsobviously different building u belong mit coep pccoe etc u definitely feel place small
Sarthak Gawari,"Being a computer college it struggles with wifi connections , dirty washrooms and an over engaging academics",2024-10-06,Google Map,computer college struggle wifi connection dirty washroom engaging academic
Soham Borkar,"Absolutely beautiful place, and strict also. You can't enter without ID card (as per my experience). You will enjoy delicious food outside this college. At last and importantly, very best college in Pune after COEP.",2022-12-03,Google Map,absolutely beautiful place strict also cant enter without id card per experience enjoy delicious food outside college last importantly best college pune coep
Vinay Nair,"No doubt one of the most amazing colleges for Computer Science and Electronics. There are only 3 departments CS, IT and EnTC, but all produce amazing engineers if not amazing entrepreneurs. Equipped with appropriate amenities for physically challenged individuals, and a library to sink into, this college definitely is one of the best in Pune",2021-11-15,Google Map,doubt one amazing college computer science electronics department c entc produce amazing engineer amazing entrepreneur equipped appropriate amenity physically challenged individual library sink college definitely one best pune
Kartik More,"2019-23 IT batch
 
 Small college campus, just great supportive seniors and staff.
 
 Boys Hostel is average.
 Girls hostel they say is decent.
 
 Mess you can try, at my time I had a horrible experience, but it seems they have improved.
 
 You'll love the shops in front all the needs are met. Stationary or fastfoody. Just keep it under control and take care of your health.
 
 REVIEW AT FINAL DAY OF MY B.E.-
 The lady teachers(IT) just freaking boss around and mess you up for small mistakes and frustrate you for no reason. Like they are there for just checking not teaching. Ofc you have your flaws at the end of the day. But PICT should rethink how they treat students.
 
 I'll say learn more about business, sales, marketing, what's going on there in the world because the world in the pict is very very small.
 
 Enjoy the events, parties, talks with seniors.
 
 Teachers are very diligent,smart and awesome. Choose your pick and spend your time with them.
 
 Make friendships, break them, form new ones. Have a great college life. Know that college won't create it. You'll have to do it yourself. Have a good one.",2024-01-23,Google Map,batch small college campus great supportive senior staff boy hostel average girl hostel say decent mess try time horrible experience seems improved youll love shop front need met stationary fastfoody keep control take care health review final day lady teachersit freaking bos around mess small mistake frustrate reason like checking teaching ofc flaw end day pict rethink treat student ill say learn business sale marketing whats going world world pict small enjoy event party talk senior teacher diligentsmart awesome choose pick spend time make friendship break form new one great college life know college wont create youll good one
KALYANA SUNDARAM,"Won't recommend this college at all. My respectful opinion is that this college is a jail wherein students or faculty need gatepasses to go out unlike other colleges around. Open learning atmosphere may not occur at all. No industry exposure occurs. Students are not taken by the departments to see all types of engineering industries. Admissions department customer service to parents is very poor. An absence of Parking space and other facilities gives a feeling of lack of infrastructure. Students are not treated well and medical help /facilities on campus need to be present for an emergency. Psychological Counsellors for students are not present. First year Engineer workshop is pathetic. No decent playtime shown in the timetable.. And you will rarely if ever see this college practice sports or dance or dramatics. Therefore Overall development of the student is possibly absent. Very little time or effort is displayed as to how Faculty never spend time for slow learners. ( Nobody answers this anyway) If your child is creative ( not a book worm) and has a higher IQ AsKS questions , or Logically sound choose some other institution. You will rarely see Punekars taking admissions here.",2022-09-15,Google Map,wont recommend college respectful opinion college jail wherein student faculty need gatepasses go unlike college around open learning atmosphere may occur industry exposure occurs student taken department see type engineering industry admission department customer service parent poor absence parking space facility give feeling lack infrastructure student treated well medical help facility campus need present emergency psychological counsellor student present first year engineer workshop pathetic decent playtime shown timetable rarely ever see college practice sport dance dramatics therefore overall development student possibly absent little time effort displayed faculty never spend time slow learner nobody answer anyway child creative book worm higher iq asks question logically sound choose institution rarely see punekars taking admission
Dana Dolph,Admission criteria not clear. Website is not proper and it leads to out of college rep and corruption . No clear rep to provide guidelines .,2024-07-04,Google Map,admission criterion clear website proper lead college rep corruption clear rep provide guideline
Parag Jambhulkar,Best College for Engineering studies,2024-11-29,Google Map,best college engineering study
PRATHMESH YADAV,"This is well known engineering institute in pune. It has computer science, information technology, electronic and telecommunication branches. It also had 2 shifts of teaching. In college, we can play basketball, volleyball, table tennis on respective court.",2022-07-23,Google Map,well known engineering institute pune computer science information technology electronic telecommunication branch also shift teaching college play basketball volleyball table tennis respective court
Satish Shravan,"I like this college....
 Because here education is very nice and they develop Professional Engineers not just Engineer...... The teaching staff is very very good.
 ..and they have the perfect knowledge about their teaching subjects....
 In this college only 3 Field are available for B tech...
 1.ENTC
 2.computer
 3.IT..
 They have strictly rule. Like for 2 wheeler without helmet we cannot enter in college..
 And also college ID is compulsory for gate entry....",2019-02-10,Google Map,like college education nice develop professional engineer engineer teaching staff good perfect knowledge teaching subject college field available b tech entc computer strictly rule like wheeler without helmet enter college also college id compulsory gate entry
Manoj Shinde,"We are came here for inquiry regarding Admission for Computer Engineering .
 But process in centralise and online .",2021-07-05,Google Map,came inquiry regarding admission computer engineering process centralise online
I am•_• TAVISH,Very good environment and greenery around. Yes college xampus is small but that's shouldn't be the area of concern the academics and infrastructure should be good and that all i found is upto the mark.,2022-10-17,Google Map,good environment greenery around yes college xampus small thats shouldnt area concern academic infrastructure good found upto mark
